,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20190702_CLK856_DD_CT02_AR15_TCACCA,1,5,2,6,0,1,5,0,9,5,0,12,2,0,32,0,0,4,8,0,2,0,1,0,0,0,2,2,0,0,15,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCACTC,1,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCCTAG,5,10,15,8,10,3,2,0,22,15,19,42,4,0,83,0,2,14,20,0,1,0,0,7,0,0,0,0,7,0,32,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCCTCA,7,0,1,0,3,0,4,0,3,2,4,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCCTTC,34,1,8,2,2,1,6,0,5,1,0,11,1,0,9,0,0,16,1,0,0,0,0,1,0,0,0,0,0,0,21,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCGAAG,8,1,4,2,0,0,3,0,11,3,0,6,2,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,13,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCGACA,16,1,4,0,0,1,0,0,0,1,9,3,1,0,25,0,0,3,0,0,1,0,0,0,2,1,0,3,0,0,28,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCGATC,2,0,0,0,1,0,2,0,0,3,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCTGAG,0,0,2,0,0,0,3,0,0,1,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCTGCA,3,1,0,0,0,0,4,0,2,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TCTGTC,2,0,1,0,4,0,388,0,8,1,0,6,2,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGAGAC,1,0,0,0,0,0,2,0,0,0,0,7,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGAGGA,2,6,1,0,9,0,2,1,0,8,0,6,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGAGTG,0,0,0,0,5,1,2,0,10,2,0,0,0,0,17,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,7,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGCAAC,1,2,0,0,4,1,4,1,0,2,1,5,1,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGCAGA,3,3,2,0,1,2,6,0,32,5,5,10,2,0,16,4,2,15,4,8,3,0,0,0,0,0,0,0,0,0,12,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGCATG,5,4,1,4,1,2,3,0,1,6,0,9,0,0,27,0,0,4,2,0,0,0,0,0,0,2,1,1,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGGTAC,0,1,0,2,0,0,1,0,4,3,0,0,2,0,5,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGGTGA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGGTTG,7,11,7,0,1,0,1,0,8,8,0,7,0,0,11,0,0,14,1,0,7,0,0,0,0,0,4,0,1,0,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGTCAC,0,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGTCGA,0,0,4,1,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR15_TGTCTG,24,5,9,4,1,5,4,0,20,2,0,10,6,0,36,0,0,3,10,2,1,0,0,0,0,0,0,1,1,1,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACAGAC,33,15,7,11,46,16,16,0,22,20,2,31,17,0,57,0,1,41,9,0,7,1,0,0,0,1,1,0,4,0,26,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACAGGA,0,2,1,0,0,0,3,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACAGTG,9,13,13,11,6,2,10,0,0,3,0,6,0,0,42,0,0,16,6,0,0,0,0,0,0,0,10,2,6,0,12,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACCAAC,3,3,0,1,10,1,9,0,0,3,0,3,0,0,3,0,0,11,0,0,0,0,0,1,0,0,0,6,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACCAGA,0,0,1,9,5,0,8,0,0,1,0,4,1,0,17,0,0,4,8,0,1,0,0,0,0,0,0,0,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACCATG,9,7,0,3,1,10,10,0,7,1,1,1,1,0,11,0,0,10,3,1,5,1,0,0,0,0,0,1,0,0,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACGTAC,0,1,0,0,0,0,5,0,0,0,0,9,0,0,7,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACGTGA,0,4,0,3,0,0,5,0,8,0,0,6,3,0,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACGTTG,0,0,2,1,0,0,1,0,5,10,0,2,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACTCAC,0,0,1,1,0,0,231,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACTCGA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_ACTCTG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGACAG,0,4,14,0,1,0,2,0,3,0,2,1,1,0,19,0,0,2,1,0,2,0,0,1,2,0,0,0,3,2,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGACCA,0,0,3,7,0,0,4,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGACTC,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGCTAG,0,9,0,1,0,0,3,0,2,5,0,10,7,0,17,1,0,7,11,0,11,2,0,0,0,0,0,4,0,0,22,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGCTCA,0,7,0,0,3,0,4,0,1,1,0,3,8,0,8,0,0,3,2,0,0,0,0,0,0,0,0,6,0,0,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGCTTC,0,2,2,1,0,0,6,0,5,13,6,3,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGGAAG,1,0,0,0,0,0,2,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGGACA,0,0,5,7,1,0,3,0,2,0,0,0,1,0,3,0,0,4,7,0,0,0,1,0,0,0,0,0,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGGATC,0,1,2,0,0,0,1,0,3,2,4,2,1,0,6,0,0,4,2,6,0,0,0,1,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGTGAG,6,0,10,3,11,2,0,0,2,1,1,1,2,0,7,0,0,2,10,0,2,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGTGCA,5,7,5,0,6,0,5,0,4,5,0,4,2,0,10,0,0,0,4,0,2,0,0,0,0,0,0,0,1,0,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_AGTGTC,0,0,1,1,3,0,2,0,0,0,0,6,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAACAG,3,21,13,22,2,8,9,0,4,8,4,22,8,0,133,0,1,12,13,0,0,0,0,0,0,1,2,13,1,0,27,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAACCA,7,3,3,0,21,3,4,1,4,4,0,7,3,0,13,0,0,2,4,2,0,0,0,0,0,1,0,0,0,0,13,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAACTC,0,0,0,5,0,0,9,0,2,4,1,1,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CACTAG,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CACTCA,24,4,8,4,1,0,6,0,0,0,5,4,0,0,13,0,0,1,0,2,0,6,0,0,0,1,0,0,0,0,17,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CACTTC,4,0,1,0,0,0,363,0,0,0,1,0,0,0,7,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAGAAG,1,2,2,1,0,0,2,0,0,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAGACA,36,3,15,1,11,2,734,0,19,4,2,12,1,0,18,0,0,3,6,0,3,0,1,0,0,0,0,3,3,0,16,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CAGATC,8,14,5,19,0,1,12,0,5,13,2,9,1,0,70,1,0,9,12,0,0,0,0,2,0,0,0,0,0,0,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CATGAG,6,1,3,5,3,0,3,0,3,0,2,4,1,0,1,0,0,0,0,0,8,0,0,7,0,0,0,8,1,0,15,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CATGCA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CATGTC,0,0,2,1,0,0,6,0,11,1,0,10,0,0,8,0,0,6,1,0,1,0,0,0,0,0,0,0,1,0,8,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTAGAC,1,1,11,22,0,0,8,0,2,2,6,1,3,0,75,0,0,10,2,0,0,0,0,0,0,3,1,1,0,0,35,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTAGGA,0,0,1,1,0,0,8,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTAGTG,22,15,16,12,2,1,12,0,7,15,1,33,12,1,86,0,0,21,4,1,2,0,0,0,0,0,0,9,0,2,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTCAAC,0,0,2,3,3,0,7,0,1,0,0,4,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTCAGA,0,0,11,0,11,0,7,0,0,7,5,1,0,0,17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,20,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTCATG,8,1,1,5,8,0,6,0,5,0,0,10,1,0,34,0,0,0,3,0,0,2,0,0,0,0,1,0,0,0,6,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTGTAC,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTGTGA,3,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTGTTG,0,1,0,0,0,0,5,0,1,0,1,3,6,0,8,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTTCAC,6,8,26,51,0,9,28,0,5,9,3,9,16,0,132,1,0,22,1,0,0,0,0,2,0,1,3,1,1,0,81,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTTCGA,2,0,0,0,2,5,224,0,1,0,0,5,0,0,14,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,7,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_CTTCTG,2,6,5,1,0,0,7,0,5,11,1,6,2,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAAGAC,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAAGGA,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAAGTG,18,1,5,1,5,9,2,0,15,0,0,0,2,0,18,0,0,2,5,0,4,0,0,0,1,0,0,0,0,0,7,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GACAAC,11,1,9,2,14,0,184,0,20,5,4,16,0,0,14,0,0,10,3,0,2,0,0,2,0,0,0,1,1,0,19,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GACAGA,2,1,1,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GACATG,0,0,2,0,1,0,2,0,1,2,0,3,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAGTAC,5,18,12,3,40,0,11,0,22,13,6,25,11,2,83,0,0,11,15,8,0,0,0,0,1,0,0,3,2,0,29,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAGTGA,0,0,4,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GAGTTG,1,1,1,0,1,0,1,0,1,2,0,1,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,4,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GATCAC,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,27,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GATCGA,0,3,2,0,0,0,9,0,5,0,0,2,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GATCTG,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTACAG,2,2,0,1,7,0,9,0,5,8,0,2,4,0,22,0,0,9,6,0,0,0,0,0,0,1,0,2,5,0,6,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTACCA,0,6,0,1,0,0,10,0,0,6,0,2,0,0,2,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTACTC,10,0,1,0,1,0,284,0,0,0,0,6,0,0,5,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTCTAG,4,0,3,1,6,0,3,0,11,1,2,12,0,0,11,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTCTCA,0,0,0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTCTTC,4,0,0,0,0,1,0,0,0,0,3,1,4,0,6,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTGAAG,2,0,1,0,0,0,52,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTGACA,6,4,4,5,0,10,1,0,4,3,3,0,6,0,15,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTGATC,2,1,1,0,3,0,2,0,0,0,1,1,2,0,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTTGAG,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTTGCA,1,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_GTTGTC,6,4,5,0,6,0,5,0,0,6,0,1,1,0,8,0,0,10,2,2,4,0,0,0,0,0,0,0,0,0,15,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCACAG,1,0,0,0,5,0,0,0,0,0,0,2,0,0,9,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCACCA,2,0,0,0,0,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCACTC,1,0,6,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCCTAG,2,0,1,0,0,0,8,0,1,4,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCCTCA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCCTTC,0,0,0,0,0,0,7,0,4,0,1,0,1,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCGAAG,0,0,2,0,0,0,4,0,2,0,0,1,1,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCGACA,0,2,1,0,3,0,4,0,5,0,0,1,0,0,9,0,0,2,1,0,0,0,0,0,0,0,0,6,0,0,3,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCGATC,2,0,9,0,0,18,3,0,2,0,0,2,5,0,0,0,0,3,5,8,1,0,0,0,0,0,0,0,0,0,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCTGAG,14,0,1,0,0,0,343,0,0,0,0,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCTGCA,7,2,0,2,2,0,2,0,0,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,7,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TCTGTC,0,0,0,0,0,0,2,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGAGAC,2,0,9,0,8,0,7,0,2,2,0,1,0,0,3,0,0,7,8,0,0,0,0,0,0,1,0,10,13,0,9,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGAGGA,8,3,3,0,0,0,4,1,0,0,0,2,1,0,30,0,0,1,0,1,6,0,0,0,0,0,2,0,0,0,4,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGAGTG,3,0,4,0,0,0,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGCAAC,10,7,3,0,0,7,9,0,0,6,0,0,7,0,11,0,0,7,4,3,0,1,0,0,0,0,0,0,0,0,2,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGCAGA,0,5,7,1,2,0,1,0,1,4,0,4,9,0,11,0,0,6,2,0,0,0,0,0,1,1,0,2,0,0,5,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGCATG,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGGTAC,2,1,2,1,0,0,3,0,0,3,0,2,0,0,6,0,1,0,4,2,1,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGGTGA,2,6,2,0,3,1,2,0,6,1,0,6,5,0,16,0,0,1,2,4,0,0,0,0,0,0,0,1,2,0,11,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGGTTG,2,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGTCAC,10,1,7,1,9,4,9,0,0,0,6,0,2,0,24,0,0,0,5,0,7,0,0,1,0,0,0,0,2,0,15,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGTCGA,2,0,0,0,1,0,2,0,0,4,0,1,0,0,22,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2019-07-02,DD,CT02
20190702_CLK856_DD_CT02_AR16_TGTCTG,4,1,3,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2019-07-02,DD,CT02
20190710_CLK856_DD_CT06_AR01_ACAGAC,2,1,1,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACAGGA,13,18,64,37,16,7,52,0,5,14,17,50,33,0,255,0,2,35,26,0,0,2,1,1,1,0,6,3,2,3,62,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACAGTG,14,11,14,14,3,1,20,0,15,5,3,23,8,0,35,1,0,28,14,2,0,0,0,0,0,1,1,6,2,0,26,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACCAAC,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACCAGA,22,6,32,18,10,13,20,0,19,8,2,18,8,0,48,0,0,39,16,10,2,1,0,0,0,0,0,5,7,1,16,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACCATG,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACGTAC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACGTGA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACGTTG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,1,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACTCAC,59,16,24,5,28,19,14,0,6,8,9,11,14,2,51,0,0,12,13,8,5,1,1,0,0,0,0,0,12,0,51,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACTCGA,7,14,4,3,2,1,8,1,13,1,1,15,2,0,30,2,0,10,9,0,2,1,0,1,0,0,0,1,0,0,59,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_ACTCTG,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_AGACAG,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_AGACCA,0,8,10,6,2,0,18,0,8,4,1,16,12,0,59,0,0,1,13,1,0,2,1,0,0,1,0,5,0,0,6,2019-07-10,DD,CT06
20190710_CLK856_DD_CT06_AR01_AGACTC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-10,DD,CT06
